22.395,3213.596,31.523,-9.931,0,0.542,0.129
22.445,3215.16,31.026,-9.926,0,0.542,0.128
22.495,3216.699,30.53,-9.919,0,0.542,0.126
22.545,3218.213,30.034,-9.909,0,0.542,0.125
22.595,3219.702,29.539,-9.915,0,0.542,0.124
22.645,3221.167,29.043,-9.9,0,0.542,0.123
22.695,3222.607,28.548,-9.895,0,0.542,0.122
22.745,3224.022,28.054,-9.884,0,0.542,0.121
22.795,3225.412,27.56,-9.874,0,0.542,0.12
22.845,3226.778,27.067,-9.865,0,0.542,0.119
22.895,3228.119,26.573,-9.858,0,0.542,0.118
22.945,3229.435,26.081,-9.856,0,0.542,0.117
22.995,3230.727,25.588,-9.85,0,0.542,0.116
23.045,3231.994,25.096,-9.85,0,0.542,0.115
23.095,3233.236,24.603,-9.848,0,0.542,0.113
23.145,3234.454,24.111,-9.841,0,0.542,0.113
23.195,3235.648,23.619,-9.837,0,0.542,0.111
23.245,3236.816,23.127,-9.828,0,0.542,0.111
23.295,3237.96,22.636,-9.821,0,0.542,0.11
23.345,3239.08,22.145,-9.813,0,0.542,0.109
23.395,3240.175,21.655,-9.809,0,0.542,0.108
23.445,3241.245,21.164,-9.8,0,0.542,0.107
23.495,3242.291,20.675,-9.794,0,0.542,0.106
23.545,3243.313,20.185,-9.789,0,0.541,0.106
23.595,3244.31,19.696,-9.78,0,0.541,0.105
23.645,3245.282,19.207,-9.776,0,0.541,0.104
23.695,3246.23,18.718,-9.776,0,0.541,0.103
23.745,3247.154,18.23,-9.767,0,0.541,0.102
23.795,3248.053,17.741,-9.763,0,0.541,0.101
23.845,3248.928,17.253,-9.75,0,0.541,0.101
23.895,3249.779,16.766,-9.743,0,0.541,0.101
23.945,3250.605,16.279,-9.741,0,0.541,0.1
23.995,3251.407,15.792,-9.738,0,0.541,0.099
24.045,3252.184,15.305,-9.738,0,0.541,0.098
24.095,3252.937,14.818,-9.729,0,0.541,0.098
24.145,3253.666,14.332,-9.734,0,0.541,0.096
24.195,3254.37,13.845,-9.729,0,0.541,0.096
24.245,3255.05,13.359,-9.726,0,0.541,0.095
24.295,3255.706,12.873,-9.727,0,0.541,0.094
24.345,3256.338,12.386,-9.722,0,0.541,0.093
24.395,3256.945,11.9,-9.719,0,0.541,0.093
24.445,3257.528,11.414,-9.719,0,0.541,0.092
24.495,3258.086,10.929,-9.712,0,0.541,0.091
24.545,3258.621,10.443,-9.701,0,0.541,0.092
24.595,3259.131,9.958,-9.697,0,0.541,0.091
24.645,3259.616,9.474,-9.693,0,0.541,0.09
24.695,3260.078,8.989,-9.69,0,0.541,0.09
24.745,3260.515,8.505,-9.686,0,0.541,0.09
24.795,3260.929,8.02,-9.683,0,0.541,0.089
24.845,3261.317,7.536,-9.682,0,0.541,0.088
24.895,3261.682,7.052,-9.677,0,0.541,0.088
24.945,3262.023,6.569,-9.67,0,0.541,0.088
24.995,3262.339,6.085,-9.666,0,0.541,0.088
25.045,3262.631,5.602,-9.665,0,0.541,0.087
25.095,3262.899,5.119,-9.661,0,0.541,0.087
25.145,3263.143,4.636,-9.658,0,0.541,0.087
25.195,3263.363,4.153,-9.656,0,0.541,0.086
25.245,3263.558,3.67,-9.655,0,0.541,0.086
25.295,3263.73,3.188,-9.652,0,0.541,0.086
25.345,3263.877,2.705,-9.648,0,0.541,0.086
25.395,3264,2.223,-9.646,0,0.541,0.086
25.445,3264.099,1.74,-9.646,0,0.541,0.085
25.495,3264.174,1.258,-9.642,0,0.541,0.085
25.545,3264.225,0.776,-9.64,0,0.541,0.085
25.595,3264.252,0.294,-9.639,0,0.541,0.085
25.645,3264.255,-0.188,-9.638,0,0.541,0.085
25.695,3264.233,-0.67,-9.614,0,33.022,0.085
25.779,3264.143,-1.476,-9.419,0,33.022,0.084
25.865,3263.981,-2.288,-9.233,0,33.022,0.082
25.954,3263.742,-3.107,-9.052,0,33.022,0.08
26.045,3263.421,-3.933,-8.873,0,33.022,0.079
26.139,3263.014,-4.763,-8.694,0,33.022,0.078
26.234,3262.517,-5.596,-8.52,0,33.022,0.077
26.333,3261.927,-6.432,-8.357,0,33.022,0.075
26.433,3261.237,-7.274,-8.191,0,33.022,0.075
26.537,3260.442,-8.12,-8.02,0,33.022,0.074
26.642,3259.538,-8.968,-7.852,0,33.022,0.073
26.751,3258.52,-9.819,-7.668,0,33.022,0.073
26.861,3257.387,-10.668,-7.502,0,33.022,0.073
26.975,3256.128,-11.519,-7.345,0,33.022,0.072
27.092,3254.734,-12.376,-7.17,0,33.022,0.072
27.211,3253.201,-13.234,-6.97,0,33.022,0.072
27.334,3251.527,-14.088,-6.793,0,33.022,0.072
27.46,3249.697,-14.945,-6.586,0,33.022,0.073
27.589,3247.709,-15.797,-6.401,0,33.022,0.073
27.723,3245.544,-16.651,-6.184,0,33.022,0.073
27.86,3243.199,-17.5,-5.96,0,33.022,0.074
28.002,3240.659,-18.345,-5.739,0,33.022,0.075
28.148,3237.907,-19.186,-5.482,0,33.022,0.076
28.3,3234.937,-20.017,-5.271,0,33.022,0.077
28.458,3231.712,-20.849,-5.025,0,33.022,0.077
28.622,3228.215,-21.675,-4.751,0,33.022,0.079
28.794,3224.429,-22.49,-4.483,0,33.022,0.08
28.973,3220.319,-23.295,-4.213,0,33.022,0.081
29.162,3215.845,-24.09,-3.933,0,33.022,0.082
29.361,3210.966,-24.874,-3.648,0,33.022,0.084
29.573,3205.627,-25.645,-3.364,0,33.022,0.085
29.798,3199.752,-26.404,-3.058,0,33.022,0.086
30.04,3193.285,-27.143,-2.766,0,33.022,0.087
30.301,3186.096,-27.866,-2.448,0,33.022,0.089
30.584,3178.129,-28.557,-2.149,0,33.022,0.09
30.893,3169.196,-29.222,-1.86,0,33.022,0.091
31.237,3159.023,-29.862,-1.569,0,33.022,0.093
31.626,3147.307,-30.471,-1.277,0,33.022,0.094
32.068,3133.686,-31.037,-1.003,0,33.022,0.095
32.568,3118.042,-31.539,-0.743,0,33.022,0.096
33.068,3102.18,-31.91,-0.548,0,33.022,0.097
33.568,3086.157,-32.184,-0.408,0,33.022,0.097
34.068,3070.014,-32.388,-0.282,0,33.022,0.098
34.568,3053.784,-32.529,-0.209,0,33.022,0.098
35.068,3037.494,-32.634,-0.136,0,33.022,0.098
35.568,3021.16,-32.702,-0.087,0,33.022,0.098
36.068,3004.798,-32.745,-0.053,0,33.022,0.098
36.568,2988.419,-32.772,-0.021,0,33.022,0.099
37.068,2972.031,-32.782,-0.004,0,33.022,0.099
37.568,2955.639,-32.784,0.008,0,33.022,0.098
38.068,2939.248,-32.78,0.021,0,33.022,0.098
38.568,2922.86,-32.77,0.03,0,33.022,0.098
39.068,2906.479,-32.755,0.034,0,33.022,0.098
39.568,2890.106,-32.738,0.039,0,33.022,0.098
40.068,2873.742,-32.718,0.041,0,33.022,0.098
40.568,2857.388,-32.698,0.044,0,33.022,0.098
41.068,2841.045,-32.676,0.043,0,33.022,0.098
41.568,2824.712,-32.654,0.045,0,33.022,0.098
42.068,2808.39,-32.632,0.046,0,33.022,0.098
42.568,2792.08,-32.609,0.047,0,33.022,0.098
43.068,2775.782,-32.585,0.046,0,33.022,0.098
43.568,2759.495,-32.562,0.047,0,33.022,0.097
44.068,2743.22,-32.539,0.047,0,33.022,0.097
44.568,2726.956,-32.515,0.047,0,33.022,0.097
45.068,2710.704,-32.492,0.047,0,33.022,0.097
45.568,2694.464,-32.468,0.047,0,33.022,0.097
46.068,2678.236,-32.445,0.047,0,33.022,0.097
46.568,2662.02,-32.421,0.047,0,33.022,0.097
47.068,2645.815,-32.398,0.047,0,33.022,0.097
47.568,2629.621,-32.375,0.047,0,33.022,0.097
48.068,2613.44,-32.351,0.046,0,33.022,0.097
48.568,2597.27,-32.328,0.046,0,33.022,0.096
49.068,2581.111,-32.305,0.047,0,33.022,0.096
49.568,2564.965,-32.282,0.047,0,33.022,0.096
50.068,2548.829,-32.258,0.047,0,33.022,0.096
50.568,2532.706,-32.235,0.047,0,33.022,0.096
51.068,2516.595,-32.211,0.049,0,33.022,0.096
51.568,2500.495,-32.187,0.047,0,33.022,0.096
52.068,2484.408,-32.163,0.047,0,33.022,0.096
52.568,2468.332,-32.14,0.047,0,33.022,0.096
53.068,2452.268,-32.116,0.047,0,33.022,0.096
53.568,2436.216,-32.092,0.047,0,33.022,0.096
54.068,2420.176,-32.069,0.047,0,33.022,0.095
54.568,2404.147,-32.046,0.047,0,33.022,0.095
55.068,2388.13,-32.022,0.046,0,33.022,0.095
55.568,2372.125,-31.999,0.046,0,33.022,0.095
56.068,2356.131,-31.976,0.046,0,33.022,0.095
56.568,2340.149,-31.953,0.046,0,33.022,0.095
57.068,2324.178,-31.93,0.046,0,33.022,0.095
57.568,2308.219,-31.907,0.046,0,33.022,0.095
58.068,2292.271,-31.884,0.045,0,33.022,0.095
58.568,2276.335,-31.861,0.045,0,33.022,0.095
59.068,2260.41,-31.839,0.045,0,33.022,0.095
59.568,2244.496,-31.816,0.045,0,33.022,0.094
60.068,2228.594,-31.794,0.045,0,33.022,0.094
60.568,2212.702,-31.771,0.045,0,33.022,0.094
61.068,2196.822,-31.749,0.044,0,33.022,0.094
61.568,2180.954,-31.727,0.044,0,33.022,0.094
62.068,2165.096,-31.704,0.044,0,33.022,0.094
62.568,2149.249,-31.682,0.044,0,33.022,0.094
63.068,2133.413,-31.661,0.044,0,33.022,0.094
63.568,2117.588,-31.639,0.044,0,33.022,0.094
64.068,2101.774,-31.617,0.043,0,33.022,0.094
64.568,2085.972,-31.595,0.044,0,33.022,0.094
65.068,2070.179,-31.573,0.044,0,33.022,0.093
65.568,2054.398,-31.551,0.044,0,33.022,0.093
66.068,2038.628,-31.529,0.045,0,33.022,0.093
66.568,2022.869,-31.507,0.045,0,33.022,0.093
67.068,2007.121,-31.484,0.045,0,33.022,0.093
67.568,1991.385,-31.462,0.044,0,33.022,0.093
68.068,1975.66,-31.44,0.044,0,33.022,0.093
68.568,1959.945,-31.417,0.045,0,33.022,0.093
69.068,1944.242,-31.395,0.044,0,33.022,0.093
69.568,1928.55,-31.373,0.044,0,33.022,0.093
70.068,1912.869,-31.351,0.044,0,33.022,0.093
70.568,1897.199,-31.329,0.045,0,33.022,0.092
71.068,1881.54,-31.306,0.043,0,33.022,0.092
71.568,1865.892,-31.285,0.043,0,33.022,0.092
72.068,1850.255,-31.263,0.043,0,33.022,0.092
72.568,1834.629,-31.242,0.043,0,33.022,0.092
73.068,1819.014,-31.22,0.043,0,33.022,0.092
73.568,1803.409,-31.199,0.043,0,33.022,0.092
74.068,1787.815,-31.177,0.043,0,33.022,0.092
74.568,1772.232,-31.156,0.042,0,33.022,0.092
75.068,1756.659,-31.135,0.042,0,33.022,0.092
75.568,1741.097,-31.114,0.043,0,33.022,0.092
76.068,1725.545,-31.092,0.042,0,33.022,0.092
76.568,1710.005,-31.071,0.042,0,33.022,0.091
77.068,1694.474,-31.05,0.042,0,33.022,0.091
77.568,1678.954,-31.029,0.041,0,33.022,0.091
78.068,1663.445,-31.009,0.042,0,33.022,0.091
78.568,1647.946,-30.988,0.041,0,33.022,0.091
79.068,1632.457,-30.967,0.041,0,33.022,0.091
79.568,1616.979,-30.947,0.041,0,33.022,0.091
80.068,1601.51,-30.926,0.041,0,33.022,0.091
80.568,1586.052,-30.906,0.042,0,33.022,0.091
81.068,1570.605,-30.885,0.041,0,33.022,0.091
81.568,1555.168,-30.864,0.042,0,33.022,0.091
82.068,1539.741,-30.843,0.042,0,33.022,0.091
82.568,1524.324,-30.822,0.042,0,33.022,0.09
83.068,1508.919,-30.801,0.042,0,33.022,0.09
83.568,1493.523,-30.78,0.042,0,33.022,0.09
84.068,1478.139,-30.759,0.042,0,33.022,0.09
84.568,1462.764,-30.738,0.042,0,33.022,0.09
85.068,1447.4,-30.717,0.042,0,33.022,0.09
85.568,1432.047,-30.696,0.042,0,33.022,0.09
86.068,1416.704,-30.675,0.041,0,33.022,0.09
86.568,1401.372,-30.655,0.041,0,33.022,0.09
87.068,1386.049,-30.634,0.041,0,33.022,0.09
87.568,1370.738,-30.614,0.041,0,33.022,0.09
88.068,1355.436,-30.593,0.041,0,33.022,0.09
88.568,1340.145,-30.572,0.04,0,33.022,0.089
89.068,1324.864,-30.552,0.04,0,33.022,0.089
89.568,1309.593,-30.532,0.04,0,33.022,0.089
90.068,1294.332,-30.512,0.04,0,33.022,0.089
90.568,1279.081,-30.492,0.04,0,33.022,0.089
91.068,1263.84,-30.471,0.04,0,33.022,0.089
91.568,1248.61,-30.451,0.04,0,33.022,0.089
92.068,1233.389,-30.432,0.04,0,33.022,0.089
92.568,1218.178,-30.412,0.039,0,33.022,0.089
93.068,1202.977,-30.392,0.039,0,33.022,0.089
93.568,1187.786,-30.372,0.039,0,33.022,0.089
94.068,1172.605,-30.353,0.039,0,33.022,0.089
94.568,1157.434,-30.333,0.039,0,33.022,0.088
95.068,1142.272,-30.313,0.039,0,33.022,0.088
95.568,1127.12,-30.294,0.039,0,33.022,0.088
96.068,1111.978,-30.275,0.038,0,33.022,0.088
96.568,1096.845,-30.255,0.038,0,33.022,0.088
97.068,1081.722,-30.236,0.039,0,33.022,0.088
97.568,1066.609,-30.217,0.04,0,33.022,0.088
98.068,1051.506,-30.197,0.04,0,33.022,0.088
98.568,1036.412,-30.177,0.04,0,33.022,0.088
99.068,1021.329,-30.157,0.04,0,33.022,0.088
99.568,1006.255,-30.137,0.04,0,33.022,0.088
100.068,991.192,-30.117,0.04,0,33.022,0.088
100.568,976.138,-30.098,0.04,0,33.022,0.088
101.068,961.094,-30.078,0.039,0,33.022,0.087
101.568,946.06,-30.058,0.039,0,33.022,0.087
102.068,931.036,-30.038,0.039,0,33.022,0.087
102.568,916.022,-30.019,0.039,0,33.022,0.087
103.068,901.017,-29.999,0.039,0,33.022,0.087
103.568,886.023,-29.98,0.039,0,33.022,0.087
104.068,871.038,-29.96,0.039,0,33.022,0.087
104.568,856.062,-29.941,0.038,0,33.022,0.087
105.068,841.096,-29.922,0.038,0,33.022,0.087
105.568,826.14,-29.903,0.038,0,33.022,0.087
106.068,811.194,-29.883,0.038,0,33.022,0.087
106.568,796.257,-29.864,0.038,0,33.022,0.087
107.068,781.33,-29.845,0.038,0,33.022,0.087
107.568,766.412,-29.826,0.038,0,33.022,0.086
108.068,751.503,-29.808,0.039,0,33.022,0.086
108.568,736.604,-29.788,0.037,0,33.022,0.086
109.068,721.715,-29.77,0.037,0,33.022,0.086
109.568,706.835,-29.751,0.037,0,33.022,0.086
110.068,691.964,-29.733,0.037,0,33.022,0.086
110.568,677.102,-29.714,0.037,0,33.022,0.086
111.068,662.25,-29.696,0.037,0,33.022,0.086
111.568,647.406,-29.677,0.037,0,33.022,0.086
112.068,632.573,-29.659,0.037,0,33.022,0.086
112.568,617.748,-29.64,0.037,0,33.022,0.086
113.068,602.932,-29.622,0.036,0,33.022,0.086
113.568,588.126,-29.604,0.036,0,33.022,0.086
114.068,573.328,-29.586,0.037,0,33.022,0.086
114.568,558.54,-29.567,0.038,0,33.022,0.085
115.068,543.761,-29.548,0.037,0,33.022,0.085
115.568,528.991,-29.53,0.038,0,33.022,0.085
116.068,514.231,-29.511,0.038,0,33.022,0.085
116.568,499.481,-29.492,0.037,0,33.022,0.085
117.068,484.739,-29.473,0.038,0,33.022,0.085
117.568,470.007,-29.455,0.038,0,33.022,0.085
118.068,455.285,-29.436,0.037,0,33.022,0.085
118.568,440.572,-29.417,0.037,0,33.022,0.085
119.068,425.868,-29.399,0.037,0,33.022,0.085
119.568,411.173,-29.38,0.037,0,33.022,0.085
120.068,396.487,-29.362,0.036,0,33.022,0.085
120.568,381.811,-29.344,0.036,0,33.022,0.085
121.068,367.144,-29.326,0.036,0,33.022,0.084
121.568,352.485,-29.307,0.038,0,33.022,0.084
121.569,352.456,-29.307,121.354,0,440.788,0.084
121.578,352.219,-28.308,112.563,0,440.788,0.082
121.587,351.972,-27.308,104.076,0,440.788,0.079
121.596,351.714,-26.308,95.895,0,440.788,0.076
121.607,351.445,-25.308,88.017,0,440.788,0.073
121.618,351.163,-24.309,80.444,0,440.788,0.07
121.63,350.867,-23.309,73.175,0,440.788,0.067
121.644,350.556,-22.309,66.212,0,440.788,0.064
121.659,350.226,-21.309,59.554,0,440.788,0.061
121.676,349.877,-20.309,53.2,0,440.788,0.058
121.695,349.505,-19.31,47.152,0,440.788,0.056
121.716,349.106,-18.31,41.408,0,440.788,0.053
121.74,348.676,-17.31,35.969,0,440.788,0.05
121.768,348.209,-16.31,30.836,0,440.788,0.047
121.8,347.696,-15.31,26.009,0,440.788,0.044
121.839,347.127,-14.31,21.487,0,440.788,0.041
121.885,346.484,-13.31,17.27,0,440.788,0.038
121.943,345.742,-12.31,13.359,0,440.788,0.035
122.018,344.858,-11.31,9.753,0,440.788,0.033
122.121,343.75,-10.31,6.452,0,440.788,0.03
122.276,342.229,-9.31,3.457,0,440.788,0.027
122.565,339.683,-8.311,0.769,0,440.788,0.024
122.958,336.471,-8.008,0.017,0,440.788,0.023
123.367,333.201,-8.001,0.005,0,440.788,0.023
123.775,329.931,-7.999,0.003,0,440.788,0.023
124.184,326.662,-7.998,-0,0,440.788,0.023
124.684,322.664,-7.998,0.007,0,440.788,0.023
125.093,319.397,-7.995,-0.002,0,440.788,0.023
125.501,316.13,-7.996,0.009,0,440.788,0.023
125.91,312.866,-7.992,0,0,440.788,0.023
126.41,308.87,-7.992,-0,0,440.788,0.023
126.818,305.606,-7.992,0.01,0,440.788,0.023
127.226,302.344,-7.988,-0.003,0,440.788,0.023
127.635,299.082,-7.99,0.01,0,440.788,0.023
128.043,295.822,-7.986,0.016,0,440.788,0.023
128.451,292.564,-7.979,-0.019,0,440.788,0.023
128.859,289.303,-7.987,0.003,0,440.788,0.023
129.267,286.045,-7.986,0.009,0,440.788,0.023
129.675,282.789,-7.982,-0.004,0,440.788,0.023
130.083,279.532,-7.984,0.01,0,440.788,0.023
130.491,276.277,-7.98,0.005,0,440.788,0.023
130.899,273.023,-7.978,-0.005,0,440.788,0.023
131.307,269.769,-7.98,0.001,0,440.788,0.023
131.714,266.516,-7.979,0.006,0,440.788,0.023
132.122,263.265,-7.977,0.004,0,440.788,0.023
132.529,260.014,-7.975,-0.003,0,440.788,0.023
132.937,256.764,-7.976,0.004,0,440.788,0.023
133.344,253.515,-7.975,0.002,0,440.788,0.023
133.752,250.266,-7.974,0.005,0,440.788,0.023
134.159,247.019,-7.972,-0,0,440.788,0.023
134.659,243.033,-7.972,0.004,0,440.788,0.023
135.066,239.788,-7.97,0.003,0,440.788,0.023
135.473,236.544,-7.969,0.001,0,440.788,0.023
135.88,233.3,-7.968,0.011,0,440.788,0.023
136.287,230.058,-7.964,-0.003,0,440.788,0.023
136.694,226.815,-7.965,0.002,0,440.788,0.023
137.101,223.574,-7.964,0.001,0,440.788,0.023
137.508,220.334,-7.964,0.01,0,440.788,0.023
137.915,217.095,-7.96,0.001,0,440.788,0.023
138.322,213.857,-7.959,0,0,440.788,0.023
138.822,209.877,-7.959,0,0,440.788,0.023
139.322,205.898,-7.959,0.013,0,440.788,0.023
139.728,202.663,-7.954,-0.004,0,440.788,0.023
140.135,199.428,-7.955,-0.002,0,440.788,0.023
140.542,196.194,-7.956,0.007,0,440.788,0.023
140.948,192.961,-7.953,-0.002,0,440.788,0.023
141.354,189.729,-7.954,0.003,0,440.788,0.023
141.761,186.498,-7.953,0.006,0,440.788,0.023
142.167,183.268,-7.951,-0,0,440.788,0.023
142.573,180.038,-7.951,0.005,0,440.788,0.023
142.979,176.81,-7.949,-0.001,0,440.788,0.023
143.385,173.582,-7.949,0.003,0,440.788,0.023
143.791,170.355,-7.948,0.003,0,440.788,0.023
144.197,167.129,-7.947,0.006,0,440.788,0.023
144.603,163.904,-7.944,-0,0,440.788,0.023
145.103,159.932,-7.944,0.008,0,440.788,0.023
145.509,156.709,-7.941,-0.002,0,440.788,0.023
145.915,153.486,-7.942,0.021,0,440.788,0.023
146.32,150.266,-7.933,-0.017,0,440.788,0.023
146.726,147.044,-7.94,0.005,0,440.788,0.023
147.132,143.824,-7.938,0.001,0,440.788,0.023
147.537,140.605,-7.938,0.004,0,440.788,0.023
147.943,137.387,-7.936,0.002,0,440.788,0.023
148.348,134.169,-7.936,0.002,0,440.788,0.023
148.753,130.953,-7.935,0.009,0,440.788,0.023
149.159,127.738,-7.931,-0.001,0,440.788,0.023
149.564,124.523,-7.931,-0.001,0,440.788,0.023
149.969,121.308,-7.932,0.003,0,440.788,0.023
150.375,118.095,-7.931,0.023,0,440.788,0.023
150.78,114.885,-7.921,-0.018,0,440.788,0.023
151.185,111.672,-7.928,0.002,0,440.788,0.023
151.59,108.461,-7.928,0.009,0,440.788,0.023
151.995,105.252,-7.924,-0.004,0,440.788,0.023
152.4,102.042,-7.926,0.005,0,440.788,0.023
152.805,98.834,-7.924,0,0,440.788,0.023
153.209,95.627,-7.924,0.003,0,440.788,0.023
153.614,92.421,-7.923,0.004,0,440.788,0.023
154.019,89.215,-7.921,0.002,0,440.788,0.023
154.423,86.011,-7.92,0.002,0,440.788,0.023
154.828,82.807,-7.919,0.003,0,440.788,0.023
155.232,79.604,-7.918,0.003,0,440.788,0.023
155.637,76.402,-7.917,0.006,0,440.788,0.023
156.041,73.201,-7.914,0.011,0,440.788,0.023
156.446,70.002,-7.91,-0.007,0,440.788,0.023
156.85,66.802,-7.913,0.001,0,440.788,0.023
157.254,63.603,-7.913,0.006,0,440.788,0.023
157.658,60.406,-7.911,0.001,0,440.788,0.023
158.063,57.209,-7.91,0.006,0,440.788,0.023
158.467,54.013,-7.908,-0,0,440.788,0.023
158.967,50.059,-7.908,0.009,0,440.788,0.023
159.37,46.866,-7.904,0,0,440.788,0.023
159.87,42.914,-7.904,-0.001,0,440.788,0.023
160.274,39.722,-7.904,0.002,0,440.788,0.023
160.678,36.531,-7.904,0.01,0,440.788,0.023
161.082,33.341,-7.9,-0.004,0,440.788,0.023
161.485,30.151,-7.901,0.005,0,440.788,0.023
161.889,26.963,-7.899,-0,0,440.788,0.023
162.293,23.775,-7.899,0.009,0,440.788,0.023
162.696,20.589,-7.896,-0.002,0,440.788,0.023
163.1,17.403,-7.896,0.002,0,440.788,0.023
163.503,14.218,-7.895,0.001,0,440.788,0.023
163.906,11.033,-7.895,0.006,0,440.788,0.023
164.31,7.85,-7.893,0.011,0,440.788,0.023
164.713,4.668,-7.888,-0.007,0,440.788,0.023
165.116,1.486,-7.891,0,0,440.788,0.023
165.304,0,-7.891,0.014,0,440.788,0.023
